time,cIn,cH,Jw,Js
5.533329999999999,19.246305428569766,10.674458195705324,0.0010554049611913104,0.011273604210746942
5.56667,19.24640787211633,10.674502330242797,0.0010554041454579114,0.011273687582701615
5.6000000000000005,19.246510288754788,10.674546445569502,0.001055403329832197,0.011273770942857524
5.63333,19.246612709142276,10.674590555108884,0.0010554025140730706,0.011273854315880672
5.66667,19.246715163942774,10.674634672271159,0.001055401697939155,0.011273937726463996
5.699999999999999,19.2468175916295,10.674678770766254,0.0010554008819234054,0.011274021124249734
5.73333,19.24692002286986,10.67472286399403,0.0010554000657842524,0.011274104533949147
5.76667,19.247022488337606,10.674766965342465,0.0010553992492798705,0.011274187980297987
5.8,19.247124926505975,10.674811048513872,0.0010553984329031087,0.011274271412948378
5.83333,19.247227368051696,10.674855126887085,0.0010553976164119725,0.011274354856652178
5.866670000000001,19.2473298436574,10.674899213830246,0.0010553967995642348,0.011274438336183558
5.8999999999999995,19.247432291795942,10.674943283039132,0.0010553959828526588,0.011274521801202557
5.93333,19.247534743152524,10.674987347873792,0.0010553951660348681,0.011274605276497505
5.96667,19.247637228417858,10.675031421684645,0.001055394348868275,0.01127468878687711
6.0,19.247739686064076,10.675075478161842,0.0010553935318455738,0.011274772282007668
6.03333,19.24784214678411,10.675119530648628,0.0010553927147240454,0.011274855786710355
6.066669999999999,19.24794464127606,10.675163592479548,0.001055391897260776,0.011274939325825017
6.1,19.248047108011033,10.67520763733991,0.0010553910799484072,0.011275022849022764
6.13333,19.248149577689052,10.675251678557887,0.0010553902625439092,0.011275106381154452
6.16667,19.248252081014975,10.675295729453797,0.0010553894448040752,0.011275189947088033
6.2,19.248354556458658,10.675339763708763,0.001055388627221505,0.011275273496498258
6.2333300000000005,19.248457034726613,10.675383794637428,0.0010553878095528894,0.011275357054262792
6.2666699999999995,19.248559546529926,10.675427835547326,0.0010553869915547556,0.011275440645275083
6.3,19.248662030336973,10.675471860115962,0.0010553861737196734,0.01127552421921245
6.33333,19.248764516860273,10.67551588164581,0.0010553853558040787,0.011275607800976924
6.36667,19.248867036816637,10.675559913432902,0.0010553845375642587,0.011275691415485047
6.4,19.24896952867279,10.675603929151608,0.0010553837194927616,0.01127577501241584
6.433330000000001,19.249072023146784,10.67564794209344,0.0010553829013457932,0.011275858616693462
6.46667,19.24917455096075,10.675691965544072,0.0010553820828794209,0.011275942253255495
6.5,19.2492770505796,10.675735973175142,0.00105538126458618,0.011276025871781904
6.53333,19.24937955272651,10.675779978268274,0.001055380446222067,0.011276109497217
6.56667,19.249482088128552,10.675823994099805,0.0010553796275429485,0.011276193154517533
6.6000000000000005,19.249584595248695,10.675867994338981,0.0010553788090413548,0.011276276793363777
6.633329999999999,19.2496871048149,10.675911992258511,0.0010553779904730895,0.011276360438718457
6.66667,19.24978964755881,10.675956001126279,0.0010553771715938376,0.011276444115555825
6.7,19.249892161941364,10.675999994609459,0.0010553763528961288,0.011276527773555924
6.73333,19.249994678694947,10.676043985972674,0.0010553755341355913,0.01127661143769829
6.76667,19.250097228555514,10.676087988476182,0.0010553747150677437,0.011276695132973236
6.800000000000001,19.250199749981835,10.676131975785326,0.0010553738961851197,0.011276778809060072
6.83333,19.250302273710485,10.676175961157423,0.0010553730772431878,0.011276862490953802
6.86667,19.25040483048142,10.676219957845815,0.0010553722579973127,0.011276946203659415
6.8999999999999995,19.25050735875119,10.676263939514234,0.0010553714389400371,0.011277029896855143
6.93333,19.25060988926026,10.676307919413373,0.0010553706198266825,0.011277113595550144
6.966670000000001,19.250712452752367,10.67635191079031,0.0010553698004124729,0.011277197324762938
7.0,19.250814987681775,10.676395887307345,0.0010553689811899632,0.011277281034170325
7.033329999999999,19.250917524792627,10.676439862209163,0.0010553681619143388,0.011277364748794518
7.06667,19.25102009483221,10.676483848737158,0.0010553673423406953,0.011277448493666494
7.1,19.251122636252415,10.67652782055236,0.0010553665229616027,0.011277532218461303
7.13333,19.251225179800866,10.676571790893997,0.0010553657035321212,0.01127761594821321
7.166670000000001,19.251327756228203,10.676615772998298,0.001055364883807227,0.011277699707964677
7.199999999999999,19.251430303983927,10.676659740525162,0.0010553640642795086,0.011277783447388804
7.2333300000000005,19.25153285381893,10.676703706708848,0.00105536324470391,0.01127786719153097
7.2666699999999995,19.251635436487046,10.676747684780903,0.0010553624248352985,0.011277950965444284
7.3,19.251737990435302,10.676791648400188,0.001055361605166281,0.011278034718799646
7.33333,19.25184054641773,10.676835610796463,0.0010553607854516959,0.01127811847665275
7.366669999999999,19.251943135191162,10.676879585197003,0.0010553599654463076,0.011278202264066551
7.4,19.252045695200167,10.676923545259744,0.0010553591456427458,0.011278286030709616
7.43333,19.252148257201718,10.676967504210333,0.0010553583257957497,0.011278369801647188
7.46667,19.252250851955534,10.67701147527217,0.001055357505659989,0.011278453601951366
7.5,19.252353417903667,10.677055432102334,0.0010553566857281163,0.011278537381288225
7.53333,19.25245598580591,10.677099387922738,0.0010553558657547797,0.011278621164731892
7.56667,19.25255858642473,10.677143355953245,0.001055355045494561,0.011278704977362978
7.6,19.25266115819964,10.677187309850147,0.0010553542254401371,0.011278788768844942
7.633330000000001,19.252763731893136,10.67723126283196,0.00105535340534607,0.01127887256426019
7.66667,19.252866338270305,10.67727522811532,0.001055352584966861,0.011278956388697262
7.7,19.252968915768104,10.677319179355795,0.0010553517647952115,0.011279040191816891
7.7333300000000005,19.253071495151616,10.677363129768793,0.001055350944585605,0.011279123998709211
7.7666699999999995,19.253174107188443,10.677407092568018,0.0010553501240924655,0.01127920783447017
7.800000000000001,19.253276690312962,10.677451041408359,0.0010553493038085219,0.011279291648757692
7.833329999999999,19.25337927529274,10.677494989502389,0.0010553484834881827,0.011279375466669137
7.86667,19.253481892897813,10.677538950061145,0.0010553476628858004,0.011279459313307386
7.9,19.25358448155996,10.677582896738862,0.0010553468424941315,0.011279543138327488
7.93333,19.253687072049125,10.67762684274554,0.001055346022067515,0.011279626966833555
7.966670000000001,19.25378969513769,10.677670801289779,0.001055345201360237,0.011279710823934976
8.0,19.25389228925482,10.6777147460252,0.0010553443808650812,0.01127979465928386
8.03333,19.253994885172776,10.677758690159449,0.0010553435603363223,0.01127987849799067
8.06667,19.25409751366618,10.6778026468989,0.0010553427395281825,0.011279962365170905
8.100000000000001,19.25420011316159,10.677846589896594,0.001055341918933475,0.011280046210473686
8.133329999999999,19.254302714433493,10.677890532358026,0.0010553410983064127,0.011280130059015448
8.16667,19.254405348258683,10.677934487487553,0.0010553402774011596,0.011280213935917417
8.2,19.254507953061097,10.677978428937639,0.0010553394567105571,0.011280297790825705
8.23333,19.254610559617376,10.678022369911822,0.0010553386359887609,0.011280381648862378
8.266670000000001,19.254713198706437,10.678066323612619,0.0010553378149898796,0.011280465535154065
8.299999999999999,19.254815808749584,10.67811026369194,0.0010553369942067833,0.011280549399343845
8.33333,19.254918420525545,10.678154203351541,0.0010553361733935738,0.011280633266559065
8.366670000000001,19.25502106481528,10.678198155792257,0.0010553353523043076,0.011280717161931481
8.4,19.25512368003747,10.678242094665457,0.0010553345314318842,0.011280801035101097
8.43333,19.255226296972864,10.678286033171272,0.0010553337105303534,0.011280884911200271
8.466669999999999,19.255328946404422,10.678329984509007,0.0010553328893537234,0.011280968815365593
8.5,19.255431566748193,10.678373922329499,0.0010553320683949227,0.011281052697233996
8.53333,19.255534188786896,10.678417859831399,0.0010553312474079531,0.011281136581942585
8.56667,19.255636843305435,10.67846181021262,0.0010553304261467756,0.01128122049463252
8.6,19.25573946871721,10.678505747123474,0.0010553296051043488,0.011281304384937638
8.63333,19.255842095806884,10.678549683761263,0.0010553287840346281,0.011281388277999547
8.66667,19.255944755361238,10.678593633322638,0.0010553279626915309,0.01128147219896377
8.7,19.256047385791046,10.678637569457385,0.0010553271415680448,0.011281556097461037
8.73333,19.256150017882838,10.678681505361581,0.0010553263204180824,0.01128163999863723
8.76667,19.25625268242526,10.678725454230735,0.001055325498995519,0.011281723927642012
8.8,19.25635531782643,10.6787693897141,0.0010553246777933716,0.011281807834102998
8.83333,19.256457954874723,10.67881332500665,0.001055323856565512,0.011281891743170158
8.86667,19.25656062436059,10.678857273302853,0.0010553230350657749,0.011281975679997076
8.9,19.256663264689518,10.678901208251437,0.0010553222137872076,0.01128205959420829
8.93333,19.256765906651676,10.678945143046368,0.001055321392483642,0.011282143510957627
8.96667,19.256868581039278,10.678989090881169,0.0010553205709088755,0.011282227455402435
9.0,19.25697122625518,10.679033025404049,0.0010553197495559846,0.011282311377164156
9.033330000000001,19.257073873091322,10.679076959808059,0.001055318928178764,0.011282395301400325
9.06667,19.257176552341637,10.679120907285874,0.001055318106530975,0.011282479253271869
9.1,19.257279202406362,10.67916484148517,0.0010553172851057232,0.011282563182397152
9.133329999999999,19.25738185407915,10.679208775598177,0.0010553164636567676,0.011282647113937247
9.16667,19.257484538155655,10.679252722816804,0.0010553156419378347,0.011282731073056523
9.200000000000001,19.25758719303347,10.679296656788189,0.0010553148204420601,0.011282815009370247
9.233329999999999,19.257689849507937,10.679340590703829,0.0010553139989231686,0.011282898948042892
9.26667,19.25779253837641,10.679384537754938,0.0010553131771348534,0.011282982914242127
9.3,19.25789519803382,10.679428471588118,0.0010553123555702795,0.011283066857580131
9.33333,19.25799785927721,10.679472405394195,0.0010553115339831391,0.011283150803224644
9.366670000000001,19.258100552905553,10.679516352363773,0.0010553107121270935,0.011283234776346482
9.399999999999999,19.258203217311173,10.679560286142909,0.0010553098904953365,0.011283318726554773
9.43333,19.25830588329273,10.679604219921831,0.00105530906884153,0.011283402679020369
9.46667,19.258408581650855,10.679648166890592,0.001055308246919304,0.011283486658917156
9.5,19.25851125077522,10.679692100694695,0.0010553074252218823,0.011283570615851193
9.53333,19.258613921466115,10.67973603452384,0.0010553066035028952,0.01128365457499633
9.56667,19.258716624525757,10.679779981567592,0.0010553057815159451,0.011283738561529378
9.6,19.2588192983412,10.679823915470898,0.0010553049597542838,0.011283822525053364
9.63333,19.258921973714344,10.679867849422982,0.0010553041379715127,0.011283906490745056
9.66667,19.25902468144897,10.679911796612979,0.0010553033159212061,0.01128399048378406
9.7,19.25912735992952,10.67995573068527,0.001055302494096645,0.011284074453770393
9.73333,19.259230039959444,10.679999664828669,0.0010553016722514028,0.011284158425883598
9.76667,19.259332752344104,10.68004361223193,0.0010553008501390268,0.01128424242530601
9.8,19.25943543546532,10.68008754653886,0.0010553000282528255,0.011284326401634652
9.83333,19.259538120128106,10.680131480937906,0.0010552992063463473,0.011284410380051759
9.86667,19.259640837139347,10.680175428617494,0.0010552983841731116,0.011284494385742303
9.9,19.259743524878264,10.680219363220854,0.0010552975622264568,0.011284578368300309
9.93333,19.259846214151384,10.680263297936117,0.0010552967402599042,0.011284662352910603
9.96667,19.25994893576714,10.680307245951425,0.0010552959180269489,0.011284746364760736
10.0,19.26005162810212,10.680351180909419,0.0010552950960209572,0.01128483035344172
10.0,19.26005162810212,10.680351180909419,0.0010552950960209572,0.01128483035344172
10.349965,19.261269220637313,10.680440407190927,0.0010552793103635817,0.01128639399024613
10.700035,19.262483728798227,10.68053890358483,0.0010552636975434326,0.011287941194415466
11.05,19.26369448953963,10.680646447365774,0.0010552482637205124,0.011289471343106566
11.399965,19.264901930482235,10.680762910050719,0.001055233001115021,0.011290985195307012
11.750035,19.266106474175672,10.680888176561044,0.001055217902205629,0.011292483485404455
12.1,19.267307460125178,10.681022016630708,0.001055202973011164,0.011293965603995218
12.449965,19.268505309652628,10.681164318033822,0.0010551882060673818,0.011295432280035026
12.800035,19.26970043928614,10.681314981258966,0.001055173594154974,0.011296884219167901
13.15,19.270892190931622,10.681473768879156,0.0010551591431590044,0.011298320824722645
13.499965,19.27208097995144,10.68164058408476,0.001055144845914271,0.011299742797194118
13.850035,19.27326721717692,10.681815342126612,0.0010551306954876844,0.011301150814986448
14.2,19.274450246772535,10.681997798776873,0.001055116697637569,0.01130254429349045
14.549965,19.275630478462517,10.682187871845155,0.00105510284548212,0.011303923906228917
14.900034999999999,19.27680831768907,10.682385490581602,0.0010550891323594892,0.011305290305791275
15.25,19.277983110740305,10.682590404298981,0.001055075563907925,0.011306642918994378
15.599965000000001,19.27915526200678,10.682802544670706,0.0010550621335141928,0.01130798239379997
15.950035,19.280325171832995,10.683021854223115,0.001055048834773492,0.011309309358333412
16.3,19.2814921885027,10.683248076133331,0.0010550356732103156,0.01131062325023454
16.649965,19.282656711361227,10.683481155222559,0.0010550226424659462,0.01131192469324133
17.000035,19.283819135931424,10.683721046607914,0.001055009736379181,0.01131321429229516
17.35,19.284978812371204,10.68396748763787,0.0010549969603667506,0.011314491495286867
17.699965,19.286136135253937,10.68422043560275,0.001054984308311139,0.011315756902998098
18.050035,19.287291495542345,10.684479857560792,0.0010549717742819914,0.011317011098399459
18.4,19.288444245153286,10.684745485322892,0.001054959363593963,0.01131825353909041
18.749965000000003,19.289594774147005,10.685017288005207,0.001054947070358116,0.011319484804097463
19.100035,19.290743469173904,10.68529524399132,0.0010549348888628644,0.011320705455570346
19.45,19.291889683800434,10.685579079830541,0.0010549228243261772,0.01132191496030275
19.799965,19.293033803818986,10.685868775855115,0.0010549108710757335,0.011323113876704595
20.150035000000003,19.294176211802405,10.686164321190294,0.001054899023607267,0.01132430274719456
20.5,19.295316262862983,10.686465437385483,0.001054887287047172,0.011325481047272762
20.849964999999997,19.296454338757634,10.68677211541106,0.00105487565592841,0.01132664931581162
21.200035,19.297590818204082,10.687084354580698,0.0010548641249431803,0.011327808076531724
21.55,19.29872505776203,10.687401871692,0.001054852699131152,0.011328956813177068
21.899965,19.299857435373124,10.687724667805652,0.0010548413732198228,0.011330096046105364
22.250035,19.300988326110694,10.688052751899324,0.0010548301420875749,0.011331226281318161
22.6,19.302117087888497,10.688385836254064,0.0010548190106919478,0.011332347010364684
22.949965,19.3032440950415,10.688723931501576,0.0010548079739447934,0.011333458736057348
23.300035,19.30436971919839,10.689067055786449,0.0010547970269009276,0.01133456194760671
23.65,19.305493319538346,10.689414917096205,0.001054786174440121,0.011335656143951206
23.999965000000003,19.30661526698737,10.689767535141343,0.001054775411648927,0.011336741811276852
24.350035000000002,19.30773592991874,10.690124936762187,0.0010547647337493563,0.011337819422882802
24.700000000000003,19.30885466869299,10.69048682586419,0.0010547541455475451,0.011338888484702266
25.049965,19.309971851014524,10.69085323077007,0.0010547436422956003,0.011339949467165846
