0	0	1903.27	5.375	0
5	0	1904.05	5.369	0
10	0	1905.9	5.365	0
15	0	1905.33	5.988	0
20	0	1902.51	6.108	0
25	-0.01	1905.74	6.47	0
30	0.01	1904.66	6.51	0
35	0	1903.97	6.516	0
40	-0.01	1905.5	6.515	0
45	0	1902.46	6.512	0
50	0	1903.9	6.513	0
55	0	1904.97	6.513	0
60	0	1903.69	6.426	0
65	0	1903.92	6.424	0
70	0	1903.72	6.423	0
75	0	1902.89	6.423	0
80	0	1904.01	6.424	0
85	0	1902.34	20.781	0
90	0	1903.61	33.728	0
95	0	1905.03	39.902	0
100	0	1906.57	40.024	0
105	0	1904.58	40.097	0
110	0.01	1907.84	42.029	0
115	0.01	1914.15	44.186	0
120	0.01	1917.96	44.256	0
125	0	1919.09	44.313	0
130	0	1921.16	44.349	0
135	-0.01	1918.37	44.373	0
140	0	1916.74	44.378	0
145	0	1950.21	44.376	0
150	0	1950.57	44.374	0
155	0	1950.85	44.371	0
160	0	1950.71	44.366	0
165	0	1998.09	44.361	0
170	0	2001.49	44.356	0
175	-0.01	2002.5	44.348	0
180	0	2000.92	44.343	0
185	0.01	2001.91	44.337	0
190	0.02	2003.01	44.33	0
195	0.04	2002.3	44.322	0
200	0.02	2002.57	44.316	0
205	0.01	2101.71	44.309	0
210	0	2110.59	44.301	0
215	0	2112.85	44.295	0
220	0.02	2113.2	44.287	0
225	0.02	2114.88	44.281	0
230	0.01	2117.3	44.274	0
235	0.01	2117.88	44.268	0
240	0.02	2192.72	44.257	0
245	0	2236.55	44.253	0
250	0	2242.16	44.245	0
255	0	2245.06	44.236	0
260	0	2246.83	44.231	0
265	0	2248.67	44.225	0
270	0.01	2250.7	44.213	0
275	0.01	2277.97	44.206	0
280	0	2374.64	44.201	0
285	-0.01	2383.01	44.195	0
290	0.01	2387.47	44.188	0
295	0.04	2391.35	44.18	0
300	0.01	2394.23	44.173	0
305	0.01	2396.56	44.167	0
310	0	2397.06	44.16	0
315	0	2486.68	44.155	0
320	0	2526.25	44.147	0
325	0.01	2533.11	44.14	0
330	0	2535.86	44.133	0
335	0	2539.76	44.127	0
340	0	2543.59	44.122	0
345	0.02	2545.8	44.113	0
350	0.01	2578.79	44.108	0
355	0	2666.71	44.1	0
360	0	2677.01	44.094	0
365	0	2682.16	44.09	0
370	0	2684.36	44.081	0
375	0.03	2688.25	44.08	0
380	0.04	2690.8	44.073	0
385	0.04	2690.35	44.068	0
390	0.07	2786.03	44.062	0
395	0.07	2816.94	44.055	0
400	0.09	2822.86	44.047	0
405	0.1	2827.78	44.043	0
410	0.11	2832.3	44.037	0
415	0.16	2835.77	44.03	0
420	0.16	2837.95	44.025	0
425	0.16	2845.58	44.017	0
430	0.2	2952.43	44.011	0
435	0.2	2964.52	44.006	0
440	0.2	2968.51	43.999	0
445	0.26	2973.16	43.993	0
450	0.25	NaN	43.987	0
455	0.25	NaN	43.981	0
460	0.31	NaN	43.975	0
465	0.32	NaN	43.97	0
470	0.3	NaN	43.963	0
475	0.31	NaN	43.956	0
480	0.37	NaN	43.951	0
485	0.36	NaN	43.944	0
490	0.35	NaN	43.938	0
495	NaN	NaN	43.932	0
500	0.41	NaN	43.926	0
505	0.42	NaN	43.92	0
510	0.42	NaN	43.914	0
515	0.48	NaN	43.909	0
520	0.48	NaN	43.902	0
525	0.48	NaN	43.897	0
530	0.48	NaN	43.891	0
535	0.53	NaN	43.884	0
540	0.54	NaN	43.879	0
545	0.54	NaN	43.872	0
550	NaN	NaN	43.866	0
555	0.6	NaN	43.861	0
560	0.6	NaN	43.852	0
565	0.59	NaN	43.847	0
570	0.65	NaN	43.842	0
575	0.64	NaN	43.837	0
580	0.66	NaN	43.83	0
585	0.67	3442.64	43.824	0
590	0.71	3516.02	43.819	0
595	0.71	3524.96	43.813	0
600	0.71	3528.57	43.808	0
605	0.7	3532.12	43.801	0
610	0.76	3534.35	43.795	0
615	0.78	3538.51	43.789	0
620	0.77	3541.62	43.784	0
625	0.78	3605.64	43.778	0
630	0.84	3651.65	43.772	0
635	0.83	3659.05	43.766	0
640	0.84	3664.14	43.76	0
645	0.87	3667.85	43.754	0
650	0.89	3670.06	43.749	0
655	0.89	3673.56	43.743	0
660	0.9	3668.24	43.737	0
665	0.94	3763.35	43.73	0
670	0.95	3785.36	43.726	0
675	0.94	3792.25	43.719	0
680	0.93	3797.84	43.713	0
685	1.02	3801.08	43.71	1
690	1.02	3803.25	43.704	0
695	1.01	3805.42	43.698	0
700	1.02	3802.43	43.692	0
705	1.02	3898.49	43.688	0
710	1.1	3918.07	43.681	0
715	1.08	3923.15	43.674	0
720	1.09	3926.21	43.669	0
725	1.14	3932.03	43.664	0
730	1.14	3934.94	43.658	0
735	1.14	3937.11	43.652	0
740	1.14	3933.84	43.647	0
745	1.19	4023.72	43.64	0
750	1.2	4048.32	43.634	0
755	1.18	4053.4	43.629	0
760	1.2	4056.47	43.624	0
765	1.28	4059.94	43.618	0
770	1.26	4064.26	43.614	0
775	1.26	4067.35	43.607	0
780	1.26	4062.56	43.601	0
785	1.28	4142.3	43.595	0
790	1.33	4174.43	43.589	0
795	1.32	4181.61	43.584	0
800	1.31	4185.05	43.578	0
805	1.37	4187.29	43.572	0
810	1.38	4189.85	43.567	0
815	1.46	4194.6	43.562	0
820	1.39	4196.63	43.556	0
825	1.43	4261.62	43.55	0
830	1.43	4298.95	43.545	0
835	1.44	4306.1	43.54	0
840	1.43	4312.18	43.534	0
845	1.48	4314.35	43.528	0
850	1.49	4316.8	43.522	0
855	1.49	4320.91	43.517	0
860	1.55	4323.28	43.512	0
865	1.55	4355.91	43.51	0
870	1.57	4422.25	43.501	0
875	1.58	4430.36	43.498	0
880	1.57	4437.2	43.492	0
885	1.56	4439.99	43.485	0
890	1.62	4441.38	43.48	0
895	1.62	4442.64	43.473	0
900	1.63	4447.06	43.469	0
905	1.63	4454.71	43.463	0
910	1.67	4542.33	43.457	0
915	1.69	4551.6	43.451	0
920	1.67	4557.21	43.446	0
925	1.67	4559.92	43.44	0
930	1.73	4564.8	43.436	0
935	1.74	4566.63	43.429	0
940	1.74	4568.19	43.423	0
945	1.73	4570.38	43.418	0
950	1.77	4645.94	43.412	0
955	1.81	4673.26	43.406	0
960	1.8	4678.17	43.4	0
965	1.8	4681.14	43.396	0
970	1.85	4684.53	43.389	0
975	1.86	4689.64	43.384	0
980	1.86	4691.97	43.379	0
985	1.87	4691.51	43.372	0
990	1.9	4733.16	43.367	0
995	1.91	4790.73	43.361	0
1000	1.91	4798.67	43.356	0
1005	1.91	4800.95	43.351	0
1010	1.93	4805.12	43.346	0
1015	1.94	4808.51	43.34	0
1020	1.94	4811.17	43.334	0
1025	1.98	4813.52	43.328	0
1030	2	4802.96	43.322	0
1035	1.99	4899.41	43.317	0
1040	1.99	4915.77	43.311	0
1045	2.05	4919.75	43.306	1
1050	2.06	4920.54	43.301	0
1055	2.06	4925.19	43.295	0
1060	2.07	4929.81	43.289	0
1065	2.06	4933.45	43.284	0
1070	2.12	4934.4	43.278	0
1075	2.13	4958.77	43.273	0
1080	2.13	5027.29	43.267	0
1085	2.13	5036.09	43.263	0
1090	2.21	5039.13	43.257	0
1095	2.19	5042.19	43.252	0
1100	2.18	5044.65	43.246	0
1105	2.18	5049.83	43.24	0
1110	2.25	5051.88	43.234	0
1115	2.25	5049.91	43.23	0
1120	2.24	5121.8	43.223	0
1125	2.24	5147.37	43.218	0
1130	2.24	5154.46	43.212	0
1135	2.28	5157.6	43.207	0
1140	2.29	5160.09	43.201	0
1145	2.28	5162.73	43.195	0
1150	2.29	5168.26	43.19	0
1155	2.36	5169.09	43.185	0
1160	2.36	5188.83	43.18	0
1165	2.36	5257.75	43.174	0
1170	2.36	5267.59	43.169	0
1175	NaN	5273.29	43.163	0
1180	2.42	5275.65	43.158	0
1185	2.45	5276.65	43.153	0
1190	2.41	5279.7	43.147	0
1195	2.42	5284.61	43.141	0
1200	2.47	5287.28	43.137	0
1205	2.47	5317	43.131	0
1210	2.47	5374.68	43.125	0
1215	2.47	5383.12	43.12	0
1220	2.53	5387.33	43.115	0
1225	2.54	5388.64	43.108	0
1230	2.52	5392.3	43.104	0
1235	2.53	5394.12	43.099	0
1240	2.58	5398.95	43.093	0
1245	2.57	5401.77	43.088	0
1250	2.59	5455.91	43.083	0
1255	2.59	5490.33	43.077	0
1260	2.58	5498.24	43.071	0
1265	2.64	5501.3	43.066	0
1270	2.64	5505.69	43.062	0
1275	2.64	5506.21	43.056	0
1280	2.64	5511.76	43.051	0
1285	2.69	5515.64	43.046	0
1290	2.7	5520.22	43.041	0
1295	2.7	5583.72	43.034	0
1300	2.7	5606.13	43.029	0
1305	2.75	5611.97	43.024	0
1310	2.75	5617.44	43.02	0
1315	2.75	5619.24	43.014	0
1320	2.75	5622.25	43.01	0
1325	2.81	5626.39	43.004	0
1330	2.81	5629.2	43	0
1335	2.8	5633.05	42.995	0
1340	2.8	5707.38	42.989	0
1345	2.81	5719.02	42.984	0
1350	2.87	5727.03	42.979	0
1355	2.87	5728.85	42.973	0
1360	2.87	5731.27	42.968	0
1365	2.86	5733.16	42.963	0
1370	2.92	5738.12	42.956	0
1375	2.91	5741.16	42.953	0
1380	2.92	5738	42.947	0
1385	2.92	5817.52	42.942	0
1390	2.92	5827.87	42.937	0
1395	2.97	5835.25	42.931	0
1400	2.97	5838.92	42.926	0
1405	2.97	5840.61	42.921	0
1410	2.97	5844.79	42.916	0
1415	3.03	5846.36	42.91	0
1420	3.04	5852.19	42.905	0
1425	3.03	5843.2	42.901	0
1430	3.02	5925.92	42.896	0
1435	3.08	5936.26	42.891	1
1440	3.1	5942.86	42.886	0
1445	3.1	5948.01	42.88	0
1450	3.1	5948.94	42.875	0
1455	3.1	5952.4	42.869	0
1460	3.09	5955.55	42.864	0
1465	3.15	5960.47	42.86	0
1470	3.15	5964.96	42.855	0
1475	3.15	6037.21	42.849	0
1480	3.15	6047	42.845	0
1485	NaN	6052.07	42.839	0
1490	3.2	6054.79	42.835	0
1495	3.22	6057.34	42.829	0
1500	3.22	6060.4	42.825	0
1505	3.22	6065.86	42.819	0
1510	3.27	6066.96	42.813	0
1515	3.27	6081.52	42.808	0
1520	3.27	6142.23	42.804	0
1525	3.28	6152.27	42.798	0
1530	3.33	6158.88	42.793	0
1535	3.33	6163.45	42.787	0
1540	3.33	6164.57	42.781	0
1545	3.33	6165.66	42.777	0
1550	3.32	6170.01	42.774	0
1555	3.37	6175.54	42.769	0
1560	3.37	6174.27	42.764	0
1565	3.38	6244.52	42.758	0
1570	3.38	6258.57	42.754	0
1575	3.39	6264.13	42.749	0
1580	3.43	6269.52	42.746	0
1585	3.44	6271.21	42.743	0
1590	3.44	6271.09	42.74	0
1595	3.43	6276.99	42.739	0
1600	3.49	6281.19	42.738	0
1605	3.49	6279.07	42.739	0
1610	3.48	6348.89	42.74	0
1615	3.5	6362.7	42.742	0
1620	3.55	6369.3	42.743	0
1625	3.55	6371.86	42.746	0
1630	3.55	6375.05	42.749	0
1635	3.55	6376.38	42.752	0
1640	3.62	6380.32	42.755	0
1645	3.62	6382.95	42.757	0
1650	3.61	6437.61	42.759	0
1655	3.63	6461.28	42.763	0
1660	3.61	6466.73	42.765	0
1665	3.63	6474.13	42.769	0
1670	3.63	6477.89	42.771	0
1675	3.68	6478.04	42.775	0
1680	3.68	6479.36	42.777	0
1685	3.68	6480.42	42.78	0
1690	3.68	6523.02	42.781	0
1695	3.69	6560.77	42.784	0
1700	3.74	6564.32	42.787	0
1705	3.75	6571.77	42.789	0
1710	3.72	6576.93	42.79	0
1715	3.74	6578.96	42.792	0
1720	3.8	6579.87	42.794	0
1725	3.79	6579.7	42.796	0
1730	3.79	6586.13	42.797	0
1735	3.8	6657	42.798	0
1740	3.85	6666.06	42.8	0
1745	3.86	6669.73	42.801	0
1750	3.85	6671.26	42.801	0
1755	3.86	6678.05	42.802	0
1760	3.87	6681.16	42.804	0
1765	3.88	6679.8	42.804	0
1770	3.88	6671.04	42.806	0
1775	3.93	6731.51	42.807	0
1780	3.92	6761.93	42.807	0
1785	3.94	6765.49	42.809	0
1790	3.95	6768.48	42.808	0
1795	3.99	6772.73	42.807	0
1800	4	6778.22	42.809	0
1805	3.98	6780.76	42.809	0
1810	3.98	6780.95	42.809	0
1815	4.04	6777.6	42.81	0
1820	4.04	6853.74	42.809	0
1825	4.04	6862.41	42.808	0
1830	4.04	6863.96	42.81	0
1835	4.1	6866.6	42.809	1
1840	4.08	6872.54	42.809	0
1845	4.09	6877.36	42.809	0
1850	4.09	6877.7	42.808	0
1855	4.09	6879.79	42.808	0
1860	4.15	6894.2	42.808	0
1865	4.14	6951.66	42.807	0
1870	4.13	6959.99	42.807	0
1875	4.13	6961.45	42.806	0
1880	4.21	6966.05	42.806	0
1885	4.2	6968.2	42.805	0
1890	4.19	6973.19	42.807	0
1895	4.2	6974.08	42.805	0
1900	4.22	6975.55	42.805	0
1905	4.23	7010.62	42.804	0
1910	4.22	7049.72	42.803	0
1915	4.23	7058.3	42.802	0
1920	4.28	7056.14	42.802	0
1925	4.29	7062.33	42.802	0
1930	4.28	7065.19	42.801	0
1935	4.28	7070.03	42.8	0
1940	4.28	7072.12	42.799	0
1945	4.34	7072.08	42.799	0
1950	4.34	7114.43	42.798	0
1955	4.33	7144.2	42.796	0
1960	4.33	7151.8	42.797	0
1965	4.39	7154.95	42.795	0
1970	4.39	7157.34	42.795	0
1975	4.39	7159.8	42.794	0
1980	4.39	7163.51	42.791	0
1985	4.44	7167.3	42.792	0
1990	4.43	7160.89	42.79	0
1995	4.43	7224.46	42.789	0
2000	4.45	7241.28	42.79	0
2005	4.45	7246.8	42.787	0
2010	4.5	7247.87	42.787	0
2015	4.5	7250.26	42.785	0
2020	4.49	7255.32	42.785	0
2025	4.51	7260.52	42.784	0
2030	4.5	7260.34	42.783	0
2035	4.57	7243.63	42.782	0
2040	4.56	7312.77	42.78	0
2045	4.57	7336.44	42.779	0
2050	4.56	7337.89	42.779	0
2055	4.62	7340.54	42.778	0
2060	4.62	7343.8	42.778	0
2065	4.62	7348.8	42.777	0
2070	4.61	7354.02	42.776	0
2075	NaN	7353.16	42.774	0
2080	4.67	7339.39	42.774	0
2085	4.67	7403.78	42.773	0
2090	4.68	7427.55	42.772	0
2095	4.68	7431.86	42.772	0
2100	4.69	7432.11	42.77	0
2105	4.68	7435.19	42.77	0
2110	NaN	7439.84	42.769	0
2115	4.75	7443.57	42.768	0
2120	4.75	7445.59	42.768	0
2125	4.75	7442.2	42.768	0
2130	4.75	7502.36	42.766	0
2135	4.81	7516.68	42.764	0
2140	4.8	7521.33	42.764	0
2145	4.79	7523.84	42.763	0
2150	4.81	7526.1	42.763	0
2155	4.82	7530.39	42.762	0
2160	4.86	7537.18	42.761	0
2165	4.87	7535.39	42.758	0
2170	4.87	7531.3	42.759	0
2175	4.86	7588.85	42.757	0
2180	4.91	7608.05	42.755	0
2185	4.92	7611.91	42.753	0
2190	4.94	7613.11	42.752	0
2195	4.91	7616.97	42.752	0
2200	4.93	7619.86	42.751	0
2205	4.97	7626.4	42.751	0
2210	4.97	7626.23	42.749	0
2215	4.96	7622.35	42.749	0
2220	4.97	7683.95	42.748	0
2225	4.97	7696.51	42.748	0
2230	5.01	7699.45	42.747	0
2235	5.03	7699.8	42.747	0
2240	5.02	7703.86	42.747	0
2245	5.02	7712.12	42.745	0
2250	5.08	7713.28	42.743	0
2255	5.09	7714.88	42.744	0
2260	5.08	7704.71	42.743	0
2265	5.08	7769.82	42.742	0
2270	5.13	7783.69	42.74	1
2275	5.13	7787.46	42.74	0
2280	5.14	7787.64	42.741	0
2285	5.13	7792.57	42.742	0
2290	5.13	7796.89	42.741	0
2295	5.19	7801.39	42.74	0
2300	5.19	7802.26	42.74	0
2305	5.17	7802.49	42.74	0
